x,y,z,dist,time,stochastic_delay,total_time,cum_delay
157,256,490,4961,39,0,39,17230
590,2854,1880,3268,34,0,34,17230
362,2785,767,2656,32,0,32,17230
-15,1132,87,3960,36,0,36,17230
582,3649,741,3307,34,0,34,17230
599,1044,2571,5565,41,20,61,17250
250,1305,600,4007,37,0,37,17250
546,620,2431,5832,42,160,202,17410
449,2548,1316,3139,34,0,34,17410
-79,2232,2591,3715,36,0,36,17410
489,3543,326,3100,34,0,34,17410
515,1919,2609,4635,38,0,38,17410
287,2924,116,2463,32,0,32,17410
-6,2560,1499,2755,33,0,33,17410
219,4787,2360,4860,39,0,39,17410
415,3261,2036,3307,34,0,34,17410
115,-20,2224,5893,42,0,42,17410
596,1346,236,4329,37,0,37,17410
-22,1733,713,3317,34,0,34,17410
185,1021,1702,4591,38,0,38,17410
468,3812,483,3340,35,0,35,17410
-38,1605,1794,3837,36,0,36,17410
127,3094,387,2284,31,0,31,17410
345,2021,233,3403,35,20,55,17430
238,4556,2192,4529,38,70,108,17500
175,3353,2460,3455,35,0,35,17500
480,4028,1135,3677,36,0,36,17500
439,3106,2181,3273,34,0,34,17500
-75,3505,1209,2626,32,160,192,17660
93,1032,1203,4254,37,0,37,17660
337,4324,1394,3932,36,0,36,17660
141,4876,1326,4259,37,0,37,17660
579,4550,1092,4284,37,0,37,17660
-21,4097,1265,3293,34,0,34,17660
307,4,516,5363,41,70,111,17730
580,4885,2649,5535,41,0,41,17730
78,3596,906,2779,33,0,33,17730
271,4370,1914,4194,37,0,37,17730
52,58,2426,5896,42,0,42,17730
111,1108,2389,4878,39,0,39,17730
17,501,1765,4979,39,0,39,17730
422,4135,2154,4266,37,0,37,17730
556,2339,745,3293,34,0,34,17730
332,158,2555,6172,43,0,43,17730
417,1691,2696,4832,39,0,39,17730
63,2248,1593,3183,34,0,34,17730
255,1929,2445,4242,37,0,37,17730
352,4585,3,4065,37,0,37,17730
477,1006,2301,5283,40,0,40,17730
308,2419,682,2958,33,0,33,17730
154,4538,1850,4206,37,0,37,17730
392,4795,401,4249,37,60,97,17790
422,1512,1450,4207,37,0,37,17790
158,1484,603,3736,36,0,36,17790
29,639,61,4503,38,0,38,17790
258,4378,1511,3963,36,0,36,17790
402,2411,2026,3615,35,0,35,17790
567,1733,625,3898,36,0,36,17790
442,224,1225,5419,41,0,41,17790
39,2099,397,3002,34,0,34,17790
54,2285,430,2830,33,0,33,17790
576,3203,2287,3581,35,0,35,17790
329,1700,2096,4299,37,0,37,17790
1,3992,672,3061,34,0,34,17790
126,861,2310,5083,40,0,40,17790
69,2156,1384,3180,34,0,34,17790
218,3763,2685,4079,37,0,37,17790
375,3180,2510,3519,35,0,35,17790
389,4415,1554,4152,37,0,37,17790
218,3239,168,2547,32,20,52,17810
506,3079,389,2648,32,70,102,17880
324,4606,2259,4712,39,0,39,17880
239,4682,832,4011,37,0,37,17880
231,3240,1079,2622,32,0,32,17880
414,4648,401,4124,37,0,37,17880
253,460,1343,5042,40,0,40,17880
208,4362,657,3636,35,0,35,17880
581,3531,2229,3873,36,0,36,17880
486,4043,421,3590,35,0,35,17880
-93,1013,1230,4097,37,0,37,17880
-33,2877,940,2203,31,0,31,17880
591,1659,2607,4970,39,0,39,17880
257,3625,2310,3700,36,0,36,17880
349,2255,1130,3262,34,0,34,17880
7,348,974,4781,39,0,39,17880
65,3695,1448,3056,34,0,34,17880
486,4303,166,3880,36,0,36,17880
153,549,214,4686,39,0,39,17880
410,2819,464,2651,32,60,92,17940
85,2082,636,3068,34,0,34,17940
197,2468,1872,3256,34,0,34,17940
471,3667,1214,3335,35,0,35,17940
519,487,45,5149,40,0,40,17940
150,2282,2511,3833,36,0,36,17940
287,4196,1866,4006,37,0,37,17940
133,4527,1173,3842,36,0,36,17940
367,3300,25,2789,33,0,33,17940
512,2643,296,2940,33,0,33,17940
568,3058,2715,3747,36,0,36,17940
283,790,2483,5437,41,0,41,17940
-20,4132,1437,3403,35,0,35,17940
363,800,1156,4740,39,0,39,17940
593,1418,2529,5154,40,0,40,17940
128,1656,531,3532,35,0,35,17940
189,710,292,4551,38,0,38,17940
496,516,1626,5366,41,0,41,17940
447,703,1999,5351,41,0,41,17940
-94,839,1069,4215,37,0,37,17940
72,2925,457,2207,31,0,31,17940
-36,4632,331,3664,35,0,35,17940
216,1845,2189,4104,37,70,107,18010
124,3475,1428,2886,33,0,33,18010
235,4663,462,3958,36,0,36,18010
197,4736,1842,4442,38,0,38,18010
81,4613,750,3771,36,0,36,18010
81,905,2081,4836,39,0,39,18010
406,3074,677,2548,32,0,32,18010
333,2432,2256,3681,36,0,36,18010
476,2389,2256,3867,36,20,56,18030
-64,3585,993,2648,32,0,32,18030
259,904,1361,4612,38,0,38,18030
-79,3780,1604,3075,34,0,34,18030
-81,753,2167,4884,39,0,39,18030
64,708,1259,4571,38,70,108,18100
271,2959,1001,2441,32,0,32,18100
106,882,2586,5246,40,0,40,18100
568,-12,1488,5895,42,20,62,18120
531,742,1415,5070,40,0,40,18120
124,709,610,4478,38,0,38,18120
593,-83,692,5746,42,0,42,18120
106,1539,830,3657,35,0,35,18120
125,3469,791,2677,33,160,193,18280
506,3053,506,2619,32,0,32,18280
312,1313,187,4086,37,0,37,18280
0,3192,589,2254,31,0,31,18280
537,1480,2284,4857,39,0,39,18280
143,4939,163,4173,37,0,37,18280
461,3035,949,2611,32,0,32,18280
576,539,2392,5914,42,0,42,18280
402,2173,2447,4147,37,0,37,18280
373,4615,2091,4655,38,0,38,18280
569,67,850,5596,41,20,61,18300
175,405,2507,5732,42,0,42,18300
285,1280,352,4071,37,0,37,18300
598,4752,520,4410,38,0,38,18300
194,1807,2559,4388,38,0,38,18300
542,1359,551,4243,37,0,37,18300
494,852,1318,4880,39,0,39,18300
67,307,1874,5288,40,0,40,18300
96,-2,1259,5313,40,70,110,18370
533,4265,1229,4001,37,0,37,18370
238,3461,209,2782,33,0,33,18370
538,3435,2656,4048,37,0,37,18370
82,4654,1483,4049,37,0,37,18370
-87,3488,637,2466,32,0,32,18370
-76,2778,1139,2317,31,0,31,18370
497,724,1531,5110,40,0,40,18370
164,1377,354,3852,36,0,36,18370
570,4597,2640,5230,40,0,40,18370
599,4071,1462,3973,36,0,36,18370
579,1463,368,4180,37,0,37,18370
536,3941,2177,4202,37,0,37,18370
-25,4609,776,3665,35,0,35,18370
214,2242,1544,3315,34,0,34,18370
-38,3262,2735,3361,35,0,35,18370
241,1306,1602,4308,37,0,37,18370
156,4769,2250,4701,39,0,39,18370
132,3138,2744,3414,35,0,35,18370
4,1820,215,3266,34,0,34,18370
45,494,1872,5078,40,0,40,18370
121,2583,2627,3591,35,0,35,18370
545,516,366,5094,40,0,40,18370
87,2610,152,2570,32,0,32,18370
515,1150,346,4431,38,0,38,18370
491,4046,2740,4678,39,0,39,18370
376,1575,2360,4655,38,0,38,18370
584,2251,1969,3920,36,0,36,18370
498,3774,380,3336,35,0,35,18370
223,2573,2513,3617,35,0,35,18370
257,4479,1301,3967,36,0,36,18370
377,2594,1987,3382,35,0,35,18370
273,3334,268,2682,33,0,33,18370
575,2814,1430,3049,34,0,34,18370
459,588,1945,5443,41,0,41,18370
-90,3254,2243,2935,33,0,33,18370
205,1995,350,3276,34,0,34,18370
109,2612,1026,2633,32,0,32,18370
264,2078,261,3261,34,0,34,18370
581,161,387,5483,41,0,41,18370
164,1794,1814,3862,36,0,36,18370
215,2904,1109,2472,32,0,32,18370
291,3319,733,2685,33,0,33,18370
-62,149,1972,5378,41,0,41,18370
348,3542,291,2962,33,0,33,18370
180,577,2097,5274,40,0,40,18370
1,1624,495,3437,35,0,35,18370
57,145,2133,5607,41,0,41,18370
6,1500,4,3633,35,0,35,18370
580,2820,1312,2996,33,0,33,18370
282,1618,2300,4475,38,0,38,18370
47,2003,1718,3480,35,0,35,18370
289,3387,1570,3032,34,0,34,18370
-91,3437,1827,2846,33,0,33,18370
30,-98,2266,5915,42,0,42,18370
276,1939,1551,3684,36,0,36,18370
423,1450,1680,4388,38,0,38,18370
214,4606,126,3918,36,0,36,18370
265,1554,2207,4457,38,0,38,18370
408,1830,497,3638,35,0,35,18370
113,3645,262,2833,33,0,33,18370
-1,3868,635,2932,33,0,33,18370
598,2095,2584,4523,38,0,38,18370
577,3294,934,2983,33,0,33,18370
116,3928,1261,3259,34,0,34,18370
297,1958,297,3410,35,0,35,18370
422,2355,2539,4053,37,0,37,18370
487,2251,1844,3746,36,0,36,18370
-79,983,1637,4330,37,0,37,18370
235,3005,1947,2813,33,0,33,18370
261,-46,1995,5911,42,0,42,18370
544,3322,1053,3009,34,20,54,18390
95,4137,2059,3878,36,0,36,18390
30,1223,2399,4689,39,0,39,18390
143,4255,1283,3622,35,0,35,18390
-97,4119,875,3121,34,0,34,18390
186,1287,700,3970,36,0,36,18390
355,1486,1948,4443,38,0,38,18390
356,2797,268,2634,32,0,32,18390
137,4416,695,3623,35,0,35,18390
301,4286,2159,4300,37,0,37,18390
335,3222,870,2655,32,0,32,18390
323,1120,1931,4766,39,0,39,18390
-78,2955,609,2030,31,0,31,18390
297,1842,2414,4348,38,0,38,18390
-21,2088,626,2955,33,0,33,18390
322,3160,2350,3329,34,0,34,18390
580,3631,832,3301,34,0,34,18390
241,522,1991,5320,40,0,40,18390
143,3182,1353,2578,32,0,32,18390
188,1154,1906,4582,38,0,38,18390
550,1976,1424,3859,36,0,36,18390
149,2704,721,2518,32,0,32,18390
281,2585,871,2794,33,0,33,18390
381,-99,1721,5918,42,0,42,18390
-52,352,1657,4998,39,0,39,18390
315,2674,1954,3219,34,0,34,18390
130,4338,68,3579,35,0,35,18390
432,127,317,5374,41,0,41,18390
-2,3131,1973,2719,33,0,33,18390
-91,1766,169,3233,34,0,34,18390
74,3774,1659,3252,34,0,34,18390
95,2007,2435,3997,36,0,36,18390
180,4468,13,3773,36,0,36,18390
214,4784,1405,4274,37,0,37,18390
581,67,693,5584,41,0,41,18390
290,2542,1243,2956,33,0,33,18390
361,169,884,5292,40,0,40,18390
378,1250,649,4194,37,0,37,18390
-2,2397,32,2721,33,0,33,18390
-98,4547,2043,4084,37,0,37,18390
31,224,2240,5576,41,0,41,18390
285,1277,1208,4203,37,0,37,18390
196,1817,184,3466,35,0,35,18390
161,1247,1605,4289,37,0,37,18390
599,3828,1613,3806,36,0,36,18390
263,1012,2097,4922,39,0,39,18390
477,2322,565,3216,34,0,34,18390
25,2524,1209,2697,33,0,33,18390
5,2534,2683,3567,35,0,35,18390
577,4755,783,4414,38,0,38,18390
260,1113,1449,4444,38,0,38,18390
327,2169,1503,3481,35,160,195,18550
234,2944,376,2354,32,0,32,18550
185,1295,494,3950,36,0,36,18550
62,4567,2187,4361,38,0,38,18550
453,4018,926,3581,35,0,35,18550
-6,2318,576,2737,33,0,33,18550
428,347,2188,5814,42,70,112,18620
33,3984,1246,3227,34,0,34,18620
503,777,2459,5652,41,0,41,18620
-98,431,2225,5229,40,0,40,18620
515,388,489,5187,40,0,40,18620
120,297,194,4909,39,0,39,18620
-97,1580,2700,4432,38,0,38,18620
255,293,1019,5096,40,0,40,18620
200,1587,1512,3940,36,0,36,18620
425,3593,2209,3765,36,0,36,18620
42,406,1196,4827,39,0,39,18620
433,2661,2612,3814,36,0,36,18620
-90,4348,1656,3660,35,0,35,18620
8,1446,2249,4337,38,0,38,18620
581,2026,1087,3709,36,0,36,18620
572,985,1176,4771,39,0,39,18620
119,4915,1525,4368,38,0,38,18620
228,699,2436,5438,41,0,41,18620
589,36,143,5648,41,0,41,18620
54,3925,338,3046,34,0,34,18620
260,653,824,4696,39,0,39,18620
529,4288,546,3877,36,0,36,18620
263,4309,922,3681,36,0,36,18620
466,4007,1677,3886,36,0,36,18620
402,1656,857,3841,36,0,36,18620
84,1029,2143,4757,39,0,39,18620
222,1948,1217,3472,35,0,35,18620
578,3144,989,2847,33,0,33,18620
591,2999,2586,3614,35,0,35,18620
156,1171,2261,4768,39,0,39,18620
428,4427,1012,3987,36,0,36,18620
-85,4082,237,3076,34,0,34,18620
-3,1624,2500,4330,37,0,37,18620
2,3594,459,2656,32,0,32,18620
599,3427,2237,3793,36,0,36,18620
276,3058,951,2450,32,0,32,18620
583,4565,2098,4820,39,0,39,18620
584,1886,94,3803,36,0,36,18620
252,807,240,4523,38,0,38,18620
583,1252,1144,4503,38,0,38,18620
507,3061,2532,3549,35,0,35,18620
483,3802,894,3388,35,0,35,18620
322,3,1755,5776,42,0,42,18620
371,743,54,4743,39,0,39,18620
499,1392,1764,4570,38,0,38,18620
525,324,1518,5531,41,0,41,18620
545,1610,2742,5077,40,0,40,18620
127,438,2228,5449,41,0,41,18620
489,3069,626,2622,32,0,32,18620
122,655,2608,5505,41,0,41,18620
246,4749,380,4059,37,20,57,18640
184,2993,1426,2477,32,0,32,18640
511,1918,1559,3944,36,0,36,18640
54,1593,2103,4136,37,0,37,18640
-93,3133,353,2106,31,0,31,18640
116,2743,2229,3134,34,0,34,18640
34,2260,2586,3796,36,0,36,18640
465,3456,2118,3606,35,0,35,18640
166,4108,1149,3448,35,0,35,18640
441,3188,2646,3697,36,0,36,18640
281,4040,2398,4203,37,0,37,18640
-58,3799,1361,2998,33,0,33,18640
563,3127,2072,3344,35,0,35,18640
401,3909,2023,3932,36,0,36,18640
99,128,1576,5330,40,0,40,18640
590,3341,1530,3267,34,0,34,18640
460,76,799,5468,41,0,41,18640
201,1256,1278,4167,37,0,37,18640
591,890,1090,4856,39,0,39,18640
595,4200,2242,4565,38,0,38,18640
-90,1465,257,3521,35,0,35,18640
-99,2119,2363,3638,35,0,35,18640
595,4753,297,4419,38,0,38,18640
83,973,1928,4672,39,0,39,18640
519,1753,1691,4187,37,0,37,18640
456,1341,2381,4984,39,0,39,18640
120,590,331,4598,38,0,38,18640
420,4266,546,3746,36,0,36,18640
305,3052,2667,3441,35,0,35,18640
-3,331,2361,5521,41,0,41,18640
49,1066,2226,4742,39,0,39,18640
133,1463,1800,4154,37,0,37,18640
268,2074,2589,4218,37,0,37,18640
483,210,1329,5516,41,60,101,18700
183,1474,2700,4818,39,0,39,18700
178,3909,2172,3809,36,0,36,18700
532,3009,1284,2766,33,0,33,18700
279,2173,1379,3371,35,0,35,18700
429,4706,76,4244,37,0,37,18700
406,4558,107,4066,37,0,37,18700
537,3716,1592,3621,35,0,35,18700
35,3749,2330,3616,35,20,55,18720
405,1578,79,3936,36,0,36,18720
198,3355,1217,2751,33,0,33,18720
-75,4160,653,3151,34,0,34,18720
305,274,1,5159,40,0,40,18720
-34,-99,403,5127,40,0,40,18720
146,3094,1244,2449,32,0,32,18720
34,1533,2420,4399,38,60,98,18780
257,3498,1145,2928,33,0,33,18780
420,1277,340,4210,37,70,107,18850
56,3145,1827,2701,33,0,33,18850
356,143,1104,5372,41,0,41,18850
37,4758,2280,4592,38,60,98,18910
57,173,1321,5124,40,0,40,18910
435,-64,408,5561,41,0,41,18910
-97,4453,176,3445,35,0,35,18910
-62,330,1413,4888,39,0,39,18910
59,3516,331,2643,32,0,32,18910
238,4633,1895,4412,38,0,38,18910
269,132,1144,5309,40,0,40,18910
45,1044,2386,4874,39,20,59,18930
64,1767,1504,3620,35,0,35,18930
-81,1053,2660,4944,39,0,39,18930
239,2382,1888,3394,35,0,35,18930
481,4216,1697,4122,37,0,37,18930
412,4777,2388,5063,40,0,40,18930
53,275,1977,5370,41,0,41,18930
421,4117,2722,4665,38,0,38,18930
152,3405,1550,2903,33,0,33,18930
-66,275,1517,4989,39,0,39,18930
433,1649,2397,4665,38,0,38,18930
22,3184,2570,3216,34,0,34,18930
512,838,699,4745,39,0,39,18930
558,357,1188,5389,41,0,41,18930
8,4927,567,3996,36,0,36,18930
276,4076,1903,3898,36,0,36,18930
290,4485,406,3837,36,0,36,18930
420,2539,1594,3250,34,0,34,18930
404,9,1280,5618,41,70,111,19000
-24,1163,2196,4551,38,0,38,19000
282,2479,2609,3842,36,0,36,19000
341,4460,1779,4272,37,0,37,19000
185,3647,1859,3351,35,0,35,19000
349,1994,1962,3938,36,0,36,19000
-44,3171,1027,2263,31,0,31,19000
426,493,1274,5153,40,0,40,19000
544,2216,1043,3468,35,0,35,19000
477,3666,737,3218,34,0,34,19000
-10,624,238,4445,38,0,38,19000
38,3872,1922,3468,35,0,35,19000
335,177,1497,5478,41,160,201,19160
388,4717,1155,4281,37,0,37,19160
43,2284,1362,3016,34,0,34,19160
105,1453,2638,4713,39,0,39,19160
182,1162,1049,4162,37,0,37,19160
-27,2909,2379,2932,33,20,53,19180
572,4928,1624,4885,39,0,39,19180
461,4496,2202,4699,39,0,39,19180
-98,663,1829,4740,39,0,39,19180
252,2035,1150,3391,35,0,35,19180
401,-43,2517,6414,44,0,44,19180
447,4923,249,4447,38,0,38,19180
425,1938,1104,3646,35,0,35,19180
498,3723,7,3348,35,0,35,19180
-51,1234,1080,3867,36,0,36,19180
464,1111,1422,4637,38,0,38,19180
575,3720,2578,4311,37,0,37,19180
347,4922,615,4332,37,0,37,19180
8,4562,2532,4551,38,0,38,19180
-7,114,1838,5385,41,0,41,19180
-81,1400,1987,4118,37,0,37,19180
547,2596,1243,3159,34,0,34,19180
476,3350,2273,3618,35,0,35,19180
172,4435,1593,3975,36,0,36,19180
103,4277,2067,4031,37,0,37,19180
140,3265,2070,3058,34,0,34,19180
104,645,462,4519,38,0,38,19180
434,3608,2465,3973,36,60,96,19240
-16,1385,1271,3818,36,0,36,19240
598,2120,1216,3676,36,20,56,19260
478,1583,744,3971,36,0,36,19260
-56,3472,212,2499,32,0,32,19260
342,705,1681,5053,40,0,40,19260
138,4590,2249,4503,38,0,38,19260
576,4180,1339,4003,37,0,37,19260
479,503,1775,5445,41,0,41,19260
232,1654,966,3697,36,0,36,19260
237,157,1576,5439,41,0,41,19260
171,3233,253,2481,32,0,32,19260
78,1287,1362,4048,37,0,37,19260
231,2183,1301,3279,34,0,34,19260
148,4092,544,3300,34,0,34,19260
472,4941,1676,4826,39,60,99,19320
463,3408,23,2993,33,0,33,19320
359,4391,2068,4402,38,0,38,19320
-10,3136,1642,2520,32,0,32,19320
396,4598,2479,4935,39,0,39,19320
54,3562,2459,3542,35,70,105,19390
481,1383,1449,4395,38,0,38,19390
-47,272,1944,5253,40,0,40,19390
268,4582,1225,4051,37,0,37,19390
464,3012,256,2552,32,0,32,19390
204,2875,2127,3020,34,0,34,19390
21,503,1976,5110,40,0,40,19390
143,-16,903,5264,40,0,40,19390
230,743,987,4612,38,0,38,19390
182,2173,2361,3864,36,0,36,19390
-28,1858,21,3237,34,0,34,19390
180,3692,2411,3763,36,0,36,19390
303,750,2741,5694,42,0,42,19390
579,2560,2513,3986,36,0,36,19390
107,3565,1627,3058,34,0,34,19390
221,893,1110,4489,38,0,38,19390
142,1474,1272,3888,36,0,36,19390
476,4226,2331,4535,38,0,38,19390
495,3632,1835,3632,35,0,35,19390
31,607,1734,4869,39,60,99,19450
-29,24,959,5065,40,0,40,19450
69,2545,688,2593,32,0,32,19450
599,4440,1390,4309,37,0,37,19450
-98,643,2152,4967,39,0,39,19450
283,53,2009,5843,42,0,42,19450
519,4946,524,4525,38,0,38,19450
129,321,2740,5949,42,0,42,19450
242,4345,1258,3801,36,0,36,19450
211,4914,405,4187,37,0,37,19450
399,346,638,5118,40,0,40,19450
149,1883,847,3359,35,0,35,19450
24,2964,1411,2339,32,0,32,19450
494,2666,1084,2981,33,0,33,19450
5,3686,81,2799,33,0,33,19450
350,1475,2415,4769,39,0,39,19450
-84,425,1267,4709,39,0,39,19450
341,4082,1684,3840,36,0,36,19450
297,3955,1129,3419,35,0,35,19450
71,2914,2487,3104,34,0,34,19450
413,3250,1445,2958,33,0,33,19450
303,1797,972,3627,35,20,55,19470
547,4783,1758,4789,39,0,39,19470
480,853,2662,5707,42,0,42,19470
53,3414,2446,3384,35,0,35,19470
75,2951,1851,2638,32,0,32,19470
58,2188,1146,3043,34,0,34,19470
-5,4734,722,3802,36,0,36,19470
383,540,1695,5266,40,70,110,19540
-94,2562,999,2472,32,0,32,19540
45,2929,261,2191,31,0,31,19540
186,593,1248,4803,39,0,39,19540
248,3677,636,2990,33,0,33,19540
-96,241,1200,4855,39,0,39,19540
273,686,2260,5370,41,0,41,19540
272,2957,1813,2806,33,0,33,19540
105,2855,2076,2907,33,0,33,19540
28,2658,833,2460,32,0,32,19540
140,2115,145,3120,34,0,34,19540
230,163,735,5142,40,0,40,19540
115,1867,1873,3776,36,0,36,19540
467,716,828,4840,39,0,39,19540
315,3936,1246,3461,35,0,35,19540
180,1563,659,3684,36,0,36,19540
464,3260,2125,3414,35,20,55,19560
499,3235,2245,3506,35,0,35,19560
569,3774,1193,3533,35,0,35,19560
-95,2535,755,2448,32,0,32,19560
581,1557,2657,5100,40,0,40,19560
130,2408,1474,3031,34,0,34,19560
120,941,1620,4562,38,0,38,19560
308,1210,2626,5150,40,70,110,19630
-98,-73,1019,5109,40,0,40,19630
187,2442,2178,3471,35,0,35,19630
-84,922,2096,4664,38,0,38,19630
422,2397,104,3128,34,0,34,19630
488,3249,777,2818,33,0,33,19630
256,40,1192,5405,41,0,41,19630
596,312,2312,6104,43,0,43,19630
-27,1960,2002,3622,35,0,35,19630
431,4856,2508,5250,40,0,40,19630
24,2654,1298,2600,32,0,32,19630
241,2714,1726,2968,33,0,33,19630
383,3155,468,2598,32,0,32,19630
104,2007,2281,3895,36,0,36,19630
270,4285,27,3676,36,0,36,19630
594,1114,274,4554,38,0,38,19630
-11,2756,339,2300,31,0,31,19630
273,4405,83,3786,36,0,36,19630
217,3280,1694,2920,33,0,33,19630
368,2004,1175,3547,35,0,35,19630
2,4314,1867,3840,36,0,36,19630
137,3705,1520,3173,34,0,34,19630
136,502,1517,4964,39,0,39,19630
570,3191,2601,3794,36,0,36,19630
451,4796,1183,4433,38,0,38,19630
594,4667,481,4321,37,0,37,19630
404,1613,1208,3986,36,20,56,19650
436,1972,1568,3819,36,0,36,19650
283,2312,702,3042,34,0,34,19650
23,4605,1972,4217,37,0,37,19650
59,863,2473,5133,40,0,40,19650
101,3758,998,2987,33,70,103,19720
481,564,762,4996,39,0,39,19720
420,3146,803,2651,32,0,32,19720
306,3925,544,3291,34,0,34,19720
222,1458,20,3887,36,0,36,19720
484,1550,314,4003,37,0,37,19720
363,2160,704,3274,34,0,34,19720
-98,1653,2322,4076,37,0,37,19720
285,1458,440,3888,36,0,36,19720
158,2621,1952,3114,34,20,54,19740
283,1975,8,3434,35,0,35,19740
-25,3827,312,2871,33,0,33,19740
444,4638,2185,4813,39,0,39,19740
27,4440,1332,3711,36,0,36,19740
237,864,403,4435,38,0,38,19740
495,1367,2488,5076,40,0,40,19740
115,1863,2743,4395,38,0,38,19740
315,3659,1622,3358,35,0,35,19740
473,2021,1298,3682,36,0,36,19740
227,3452,2493,3631,35,0,35,19740
-1,3787,2509,3750,36,0,36,19740
337,2297,2689,4141,37,0,37,19740
154,4328,781,3564,35,0,35,19740
532,3601,397,3195,34,0,34,19740
71,2444,2423,3527,35,0,35,19740
346,515,1521,5163,40,0,40,19740
285,1484,215,3883,36,0,36,19740
495,3933,1946,4001,37,0,37,19740
-89,3995,107,3008,34,0,34,19740
587,4439,577,4087,37,0,37,19740
278,3638,909,3022,34,0,34,19740
147,1907,972,3361,35,0,35,19740
351,1400,93,4056,37,0,37,19740
169,3452,275,2695,33,0,33,19740
443,2006,2632,4494,38,70,108,19810
70,296,1633,5163,40,0,40,19810
599,3246,480,2905,33,0,33,19810
250,4238,790,3571,35,0,35,19810
-60,-59,1140,5170,40,0,40,19810
439,3955,1335,3640,35,0,35,19810
382,3506,2171,3609,35,0,35,19810
212,1210,540,4062,37,0,37,19810
163,4866,677,4097,37,0,37,19810
188,2437,521,2811,33,0,33,19810
166,3456,2366,3480,35,0,35,19810
252,3785,1178,3221,34,0,34,19810
18,2471,533,2607,32,0,32,19810
3,354,406,4711,39,0,39,19810
-73,3222,2073,2804,33,0,33,19810
246,518,1815,5221,40,0,40,19810
590,4489,259,4155,37,0,37,19810
297,4842,451,4199,37,0,37,19810
307,4344,1092,3806,36,0,36,19810
557,4358,2695,5021,40,0,40,19810
319,3128,544,2507,32,0,32,19810
544,2734,2414,3703,36,0,36,19810
-75,272,992,4779,39,0,39,19810
100,1556,940,3657,35,0,35,19810
431,1432,344,4065,37,0,37,19810
219,458,446,4821,39,0,39,19810
238,584,1011,4785,39,0,39,19810
169,-9,2678,6270,43,20,63,19830
1,4628,1830,4131,37,0,37,19830
515,766,1047,4891,39,0,39,19830
-28,374,319,4667,38,0,38,19830
2,4596,523,3658,35,70,105,19900
245,4212,1147,3630,35,0,35,19900
-30,4509,1284,3704,36,0,36,19900
48,4014,1954,3640,35,0,35,19900
333,1392,1620,4324,37,20,57,19920
-76,4082,1626,3392,35,0,35,19920
369,2977,347,2458,32,0,32,19920
-98,214,1844,5198,40,0,40,19920
423,752,1104,4830,39,0,39,19920
598,3678,2264,4062,37,0,37,19920
223,4204,1386,3695,36,60,96,19980
296,4938,2249,5009,40,0,40,19980
105,3687,2299,3602,35,0,35,19980
248,2255,2043,3628,35,0,35,19980
501,2532,411,3031,34,0,34,19980
307,1782,1835,4030,37,0,37,19980
468,3787,1158,3432,35,0,35,19980
-56,1543,1321,3641,35,0,35,19980
195,2399,1611,3174,34,0,34,19980
593,3599,2720,4317,37,0,37,19980
-87,442,88,4578,38,0,38,19980
463,4808,2184,5001,40,0,40,19980
581,805,1603,5150,40,0,40,19980
88,3345,0,2561,32,0,32,19980
525,3906,549,3491,35,0,35,19980
122,49,95,5178,40,0,40,19980
589,747,16,4966,39,0,39,19980
-66,2703,1076,2381,32,0,32,19980
-6,2318,1774,3144,34,0,34,19980
487,908,61,4692,39,0,39,19980
274,3328,9,2728,33,20,53,20000
203,4575,1377,4042,37,0,37,20000
72,318,2261,5537,41,0,41,20000
330,4909,1436,4530,38,0,38,20000
240,2417,1788,3300,34,0,34,20000
332,4087,2158,4131,37,0,37,20000
-49,517,292,4506,38,0,38,20000
123,4129,1584,3616,35,0,35,20000
330,3706,1456,3336,35,0,35,20000
105,3650,678,2823,33,0,33,20000
-16,2729,1859,2774,33,0,33,20000
-5,4633,2468,4561,38,0,38,20000
183,1264,795,4003,37,0,37,20000
508,313,2487,6142,43,60,103,20060
248,3367,2591,3641,35,0,35,20060
466,498,873,5066,40,0,40,20060
187,1786,1512,3728,36,0,36,20060
-28,2599,80,2481,32,0,32,20060
101,2755,2084,3008,34,70,104,20130
-80,2206,2283,3513,35,0,35,20130
-83,4927,887,3945,36,0,36,20130
