x,y,z,time,stochastic_delay,total_time
1230,-91,2416,43,0,43
1150,366,1702,40,0,40
2481,279,1902,44,0,44
1599,93,1406,42,0,42
1814,553,1878,41,0,41
1069,101,1204,41,0,41
3526,15,567,48,0,48
2449,-75,884,45,0,45
4230,147,2495,50,0,50
609,-48,610,42,0,42
3970,212,1129,49,0,49
3256,-91,107,48,0,48
1231,451,1214,40,0,40
4574,-79,1591,51,0,51
4108,491,21,49,0,49
1434,101,1831,42,0,42
2377,310,2241,44,0,44
4360,86,1902,50,0,50
3010,391,2603,46,0,46
1259,347,1551,40,0,40
2281,144,187,44,0,44
3284,41,412,47,0,47
4200,-33,550,50,0,50
1802,105,528,43,0,43
1269,-91,1411,42,0,42
1476,319,2457,42,0,42
4289,-70,403,51,0,51
2482,310,2235,44,0,44
1561,126,2363,43,0,43
1426,247,1810,41,0,41
3268,124,2052,47,0,47
1546,268,847,41,0,41
1862,25,1017,43,0,43
4141,341,1442,49,0,49
4397,123,939,50,0,50
2494,-52,89,45,0,45
1422,109,483,42,0,42
1450,516,115,41,0,41
2378,22,2745,45,0,45
3167,42,2168,47,0,47
923,283,521,41,0,41
2738,127,323,45,0,45
2240,589,681,42,0,42
1105,196,2425,42,0,42
1357,404,223,41,0,41
2823,355,1734,44,0,44
670,41,1907,41,0,41
639,594,1924,39,0,39
1225,140,2252,42,0,42
1766,145,2655,44,0,44
2440,-53,1196,44,0,44
773,258,2368,41,0,41
877,191,18,42,0,42
1860,264,402,42,0,42
797,133,65,42,0,42
3569,386,1856,47,0,47
1045,496,1392,39,0,39
3202,48,1675,46,0,46
2433,317,2314,44,0,44
1249,272,2315,42,0,42
2307,369,569,43,0,43
2944,169,2449,46,0,46
1064,-69,555,42,0,42
4588,160,1676,51,0,51
3378,26,796,47,0,47
2977,-17,229,46,0,46
4458,185,973,50,0,50
1306,139,1649,41,0,41
866,88,2654,43,0,43
1844,427,2137,42,0,42
1236,70,1814,42,0,42
1975,-96,2063,44,0,44
2164,47,1013,43,0,43
660,392,860,40,0,40
4204,244,455,50,0,50
779,238,1919,41,0,41
3432,574,896,46,0,46
3275,477,2445,46,0,46
3192,48,1085,46,0,46
2289,579,1421,42,0,42
873,383,24,41,0,41
1150,584,1324,39,0,39
3392,-87,780,47,0,47
1802,451,673,41,0,41
3147,-85,551,47,0,47
1709,552,2596,42,0,42
4031,-64,2508,50,0,50
3995,7,1698,49,0,49
4544,476,1648,50,1000,1050
4350,4,2210,51,0,51
2709,217,1528,44,0,44
2851,257,1725,45,0,45
1834,487,1109,41,0,41
4008,598,186,48,0,48
3470,168,2576,48,0,48
2023,168,1992,43,0,43
3897,186,765,48,0,48
1684,419,2598,42,0,42
3304,289,2669,47,0,47
4548,496,1946,50,0,50
2466,81,173,45,0,45
1926,30,1570,43,0,43
1274,599,960,39,0,39
3390,408,2486,47,0,47
2326,8,435,44,0,44
2713,505,289,44,0,44
3897,590,970,47,0,47
3123,214,1861,46,0,46
801,-88,2171,42,0,42
3016,58,2431,47,0,47
4474,61,2047,51,0,51
3213,337,2232,46,0,46
4577,407,2628,51,0,51
2965,413,757,45,0,45
4085,-85,1607,50,0,50
3539,-5,912,48,120,168
2723,289,1154,44,0,44
4322,62,1741,50,0,50
3533,-74,70,48,0,48
4286,586,2180,49,0,49
3934,462,1175,48,0,48
3879,9,1581,49,0,49
2139,0,890,43,0,43
4507,370,1972,50,0,50
3387,421,436,46,0,46
1892,223,601,42,0,42
2371,6,942,44,0,44
3485,-50,658,48,0,48
4484,424,2731,51,0,51
4396,449,2130,50,0,50
3170,88,1581,46,0,46
1495,442,260,41,0,41
1763,-87,1471,43,0,43
1398,401,884,40,0,40
955,423,451,40,0,40
2838,568,1223,44,0,44
1370,293,2036,41,0,41
2538,436,1123,43,0,43
793,486,2281,40,0,40
2939,485,2717,46,0,46
1066,-35,96,43,0,43
1998,133,1486,43,0,43
3361,408,1715,46,0,46
1084,157,400,41,0,41
4272,-69,2736,51,0,51
1252,515,1637,40,0,40
1695,-86,516,43,0,43
1136,182,2118,41,0,41
1576,-45,596,43,0,43
4429,234,1276,50,0,50
1020,286,1327,40,0,40
2416,69,1299,44,0,44
4129,-15,1691,50,0,50
907,254,823,40,0,40
1441,152,2553,43,0,43
702,240,1766,40,0,40
2079,160,1851,43,0,43
2572,7,2513,46,0,46
2289,-37,1282,44,0,44
4482,470,386,50,0,50
4481,-42,1617,51,0,51
2473,472,913,43,0,43
1227,157,1136,41,0,41
1803,38,1428,43,0,43
3255,-99,1224,47,0,47
3159,537,1907,45,0,45
666,40,503,42,0,42
2767,25,1647,45,0,45
3906,494,425,48,0,48
2490,427,568,43,0,43
4404,526,2038,50,0,50
2340,241,132,44,0,44
4156,-95,1902,50,0,50
618,-94,1234,42,1000,1042
880,500,2042,40,0,40
1074,241,2125,41,0,41
1891,60,255,43,0,43
2196,404,2506,43,0,43
3392,513,1346,46,0,46
871,425,862,40,0,40
4097,513,1125,48,0,48
2105,452,462,42,0,42
4367,414,321,50,0,50
2119,324,245,43,0,43
954,342,2560,42,0,42
1064,186,1206,41,0,41
4502,137,2334,51,0,51
2861,587,2609,45,0,45
696,78,1263,41,0,41
2572,12,1349,44,0,44
2748,564,1757,44,0,44
3616,8,120,48,0,48
1170,0,2062,42,0,42
2216,-93,1952,44,0,44
2226,72,1428,43,0,43
783,-98,13,43,0,43
2867,590,1083,44,0,44
3636,345,72,48,0,48
3503,96,1950,47,0,47
920,504,2571,41,120,161
3651,30,1565,48,0,48
2587,246,1617,44,0,44
1506,522,809,40,0,40
2390,571,1248,42,0,42
2827,460,341,44,0,44
2900,522,2086,44,0,44
3496,435,1742,46,0,46
3310,127,1508,46,0,46
3131,112,2081,46,0,46
3000,135,1633,45,0,45
4543,-84,1268,51,0,51
793,14,2432,42,0,42
1827,400,2300,42,0,42
3359,415,1133,46,0,46
797,233,764,41,0,41
3311,534,4,46,0,46
3633,585,137,47,0,47
2674,-84,2499,46,0,46
600,447,2210,40,0,40
4500,394,1263,50,0,50
1080,193,1455,41,0,41
825,263,463,41,0,41
865,-94,1242,42,0,42
661,525,1338,39,0,39
682,561,125,40,0,40
4509,-25,322,51,0,51
3922,122,343,49,0,49
1608,434,664,41,0,41
1268,-65,206,43,0,43
720,424,2574,41,0,41
2433,235,2329,44,0,44
2262,482,1616,42,0,42
4421,96,1272,50,0,50
2920,156,1801,45,0,45
3831,291,482,48,0,48
1929,355,2614,43,0,43
3006,398,889,45,0,45
1232,394,831,40,0,40
2369,81,93,45,0,45
2899,291,2302,45,0,45
3398,82,860,47,0,47
688,369,188,41,0,41
2727,16,299,46,0,46
4413,-99,2073,51,0,51
1184,269,337,41,0,41
1976,144,2067,43,0,43
4293,-65,2037,51,0,51
2564,194,651,44,0,44
1241,326,2637,42,0,42
3111,2,2546,47,0,47
3502,598,250,47,0,47
4403,30,118,51,0,51
2462,252,9,44,0,44
3930,122,2456,49,0,49
2025,53,2630,44,0,44
1242,358,218,41,0,41
2654,31,631,45,0,45
2466,311,1428,43,0,43
2848,43,446,46,0,46
884,-56,1729,42,0,42
1927,562,1175,41,0,41
1152,329,531,41,0,41
4099,362,218,49,0,49
3743,-57,1454,48,0,48
3766,499,1369,47,0,47
4517,225,1976,51,0,51
4352,519,462,50,0,50
1615,-86,1329,43,0,43
3861,-97,2503,50,0,50
1369,169,1823,41,0,41
3000,331,758,45,0,45
1895,42,1948,43,0,43
830,402,1076,40,0,40
1235,124,1903,42,0,42
1777,263,293,42,0,42
2765,313,737,44,0,44
775,412,885,40,0,40
4025,473,654,48,0,48
2755,441,2594,45,0,45
3145,590,463,45,0,45
1154,-94,598,42,0,42
4551,338,1004,50,0,50
2105,247,302,43,0,43
3788,211,553,48,0,48
2940,22,153,46,0,46
1772,359,1694,41,0,41
4573,213,1285,51,0,51
1694,447,2060,41,0,41
2399,596,2735,44,0,44
4490,75,1698,51,0,51
2577,214,2305,45,0,45
843,563,1821,39,0,39
3272,116,2421,47,0,47
4430,-71,1415,51,0,51
846,343,1519,40,0,40
3371,277,4,47,0,47
1732,77,2008,43,0,43
1618,439,377,41,0,41
3236,-75,2655,48,0,48
2937,-86,1036,46,0,46
2145,462,2308,43,0,43
3140,342,412,46,0,46
1388,84,2325,43,0,43
1757,410,1488,41,0,41
1011,-95,2098,42,0,42
772,-6,1050,41,0,41
2944,33,2183,46,0,46
2987,176,1744,45,0,45
1052,263,560,41,0,41
2090,559,374,42,0,42
3201,318,2151,46,0,46
2089,320,53,43,0,43
3674,-73,2132,49,0,49
895,44,1488,41,0,41
2069,361,1563,42,0,42
1690,298,2045,42,0,42
1672,218,1738,42,0,42
3070,0,2733,47,0,47
1077,8,1497,42,0,42
3610,431,1086,47,0,47
3232,495,1976,46,0,46
1734,403,1392,41,0,41
3834,141,1701,48,0,48
3973,479,71,49,0,49
3072,-22,738,46,0,46
3456,400,2593,47,0,47
2722,259,623,44,0,44
2776,91,727,45,0,45
4566,468,1804,50,0,50
4454,-89,1083,51,0,51
3486,273,2529,48,0,48
4072,466,135,49,0,49
4349,88,2432,51,0,51
935,583,375,40,0,40
603,31,106,42,0,42
3320,580,872,45,0,45
2465,287,497,44,0,44
2048,-90,2208,44,0,44
783,66,2184,42,0,42
1731,-95,1636,43,0,43
2384,-99,1073,44,0,44
3486,416,553,47,0,47
2172,168,2148,43,0,43
1961,-8,1966,43,0,43
4238,430,2204,50,0,50
2721,374,110,45,0,45
3368,316,384,47,0,47
3176,365,1923,46,0,46
1163,247,1650,41,0,41
1724,294,737,42,0,42
2957,426,187,45,0,45
2527,485,2552,44,0,44
1228,169,1547,41,0,41
3886,596,10,48,0,48
2937,-22,2627,47,0,47
910,411,264,41,0,41
2246,503,1018,42,0,42
4049,379,1126,48,0,48
4232,387,296,50,0,50
3356,362,1255,46,0,46
2651,-31,1484,45,0,45
2239,463,29,43,0,43
3779,375,499,48,0,48
4177,379,2076,49,0,49
2931,369,255,45,0,45
2663,422,2155,44,0,44
3124,11,474,47,0,47
1202,-32,1076,42,0,42
3450,19,2438,48,0,48
2568,142,1633,44,0,44
737,263,1526,40,0,40
3343,418,981,46,0,46
2082,251,1454,42,0,42
3344,339,1334,46,0,46
4055,440,1732,48,0,48
4334,-7,325,51,0,51
974,96,16,42,0,42
4552,2,175,52,0,52
1918,487,2684,43,0,43
1753,529,469,41,0,41
1854,261,1983,42,0,42
917,-8,330,42,0,42
3472,-97,183,48,0,48
2683,-1,1260,45,0,45
1161,427,1809,40,0,40
1389,342,1319,41,0,41
4215,-85,652,50,0,50
4154,42,937,50,0,50
3947,-53,498,49,0,49
2906,307,2079,45,0,45
1178,53,2594,43,0,43
2960,248,1921,45,0,45
1138,320,106,41,0,41
3578,324,1920,47,0,47
1487,292,1727,41,0,41
1091,248,2329,42,0,42
2305,116,1984,44,0,44
4150,173,2459,50,0,50
1926,497,379,42,0,42
1922,334,120,43,0,43
4500,123,1166,51,0,51
2352,524,1548,42,0,42
3064,304,2061,46,0,46
2474,130,1938,44,0,44
2286,219,1567,43,0,43
1445,43,416,42,0,42
1973,-20,581,43,0,43
2829,470,1647,44,0,44
3620,338,836,47,0,47
3187,270,1963,46,0,46
3221,-1,2436,47,0,47
1955,287,2135,43,0,43
4289,383,767,49,0,49
3822,194,2324,49,0,49
820,388,2249,41,0,41
2193,119,314,44,0,44
671,440,1494,39,0,39
714,442,349,40,0,40
3138,46,2664,47,0,47
1940,-51,2315,44,0,44
2547,132,0,45,0,45
3491,428,64,47,0,47
687,594,1802,39,0,39
2571,401,2126,44,0,44
4473,-53,1757,51,0,51
604,141,416,41,0,41
4278,425,1829,49,0,49
1502,581,2676,42,0,42
791,-64,1797,42,0,42
866,489,578,40,0,40
1955,411,599,42,0,42
892,95,2532,42,0,42
3316,528,1930,46,0,46
4119,445,2150,49,0,49
1581,401,1004,41,0,41
4523,263,682,51,0,51
803,504,1177,39,0,39
3251,260,1609,46,0,46
1472,213,2488,42,0,42
2176,-83,290,44,0,44
1536,596,2516,41,0,41
1589,205,747,42,0,42
3495,342,997,47,0,47
2643,39,74,46,0,46
902,146,1484,41,0,41
3070,154,2111,46,0,46
1320,591,1448,39,0,39
2894,214,1184,45,0,45
1255,252,1044,41,0,41
1275,501,2206,41,0,41
2636,438,113,44,0,44
4069,212,976,49,0,49
3212,582,2689,46,0,46
3314,266,623,46,0,46
2784,267,1554,44,0,44
1855,6,605,43,0,43
2769,267,1959,45,0,45
1792,59,1026,42,0,42
3770,392,1190,47,0,47
3199,519,2377,46,0,46
2849,382,13,45,0,45
4090,519,1996,49,0,49
4002,-30,607,49,0,49
1175,95,1080,41,0,41
3990,581,823,48,0,48
4420,247,1684,50,0,50
3696,-14,1302,48,0,48
3908,3,572,49,0,49
1235,493,1367,40,0,40
855,464,188,40,0,40
2876,5,2098,46,0,46
3496,119,1336,47,0,47
3505,459,328,47,0,47
2284,366,1657,43,0,43
1483,122,1915,42,0,42
1364,-82,2045,43,0,43
3197,121,1816,46,0,46
1099,-8,1323,42,0,42
2354,-98,1144,44,0,44
745,-63,764,42,0,42
4235,-32,2257,51,0,51
734,28,250,42,0,42
2270,241,2280,44,0,44
3952,-95,1521,49,0,49
4273,354,1457,49,0,49
3594,466,2241,47,0,47
856,402,1161,40,0,40
4443,599,1615,50,0,50
2988,286,1167,45,0,45
2278,351,162,43,0,43
3289,335,412,46,0,46
4097,566,1717,48,0,48
2899,282,2205,45,0,45
4206,34,1874,50,0,50
2506,-11,1991,45,0,45
3646,526,443,47,0,47
3193,-25,1860,47,0,47
3563,-37,1663,48,0,48
2010,122,1685,43,0,43
2469,223,2467,45,0,45
1974,498,1446,41,0,41
728,-5,1819,42,0,42
640,474,1183,39,0,39
3286,179,1574,46,0,46
2903,522,644,44,0,44
3257,298,1272,46,0,46
3451,132,70,48,0,48
4425,186,1435,50,0,50
1778,101,376,43,0,43
852,138,2383,42,0,42
1343,207,1438,41,0,41
2125,523,1060,42,0,42
3028,-5,2100,46,0,46
4589,322,2605,51,0,51
953,581,1790,39,0,39
2192,508,1981,42,0,42
1782,583,1336,40,0,40
1586,359,1862,41,0,41
3157,133,1678,46,0,46
3929,581,2013,48,0,48
764,90,1394,41,0,41
3654,266,475,48,0,48
1756,285,637,42,0,42
1927,335,1691,42,0,42
4073,63,816,49,0,49
3539,124,2559,48,0,48
4355,462,1405,49,0,49
3174,337,1701,46,0,46
4274,273,2563,50,0,50
3738,-99,3,49,0,49
974,-9,2559,43,0,43
2104,91,604,43,0,43
680,362,507,40,0,40
1658,423,454,41,0,41
3908,75,34,49,0,49
2970,-39,349,46,0,46
761,-66,2620,43,0,43
4349,489,134,50,0,50
1469,31,320,43,0,43
706,591,605,39,0,39
1185,-95,2312,43,0,43
1708,114,1504,42,0,42
2847,151,386,45,0,45
2843,140,2651,46,0,46
4141,275,348,49,0,49
3224,46,763,47,1000,1047
1908,238,2328,43,0,43
628,-52,2654,43,0,43
1767,276,1874,42,0,42
1400,317,2305,42,0,42
857,354,1403,40,0,40
980,475,2193,40,0,40
707,162,1348,41,0,41
4362,37,1812,51,0,51
4210,348,1939,49,0,49
1341,510,1004,40,0,40
2893,-31,1315,46,0,46
802,239,1062,40,0,40
2215,226,339,43,0,43
1237,293,533,41,120,161
773,551,888,39,0,39
2135,36,195,44,0,44
4030,376,972,48,0,48
1783,198,540,42,0,42
3100,134,1038,46,0,46
4017,532,1260,48,0,48
2224,148,1561,43,0,43
2909,517,2516,45,0,45
2967,30,518,46,0,46
2531,-99,578,45,0,45
3724,542,2601,48,0,48
921,-61,2367,43,0,43
2807,-70,2578,47,0,47
2924,195,496,45,0,45
1100,73,360,42,0,42
2428,-63,2227,45,0,45
4150,425,154,49,0,49
1755,283,2368,42,0,42
697,108,1877,41,0,41
2343,-97,1227,44,0,44
3608,486,1993,47,0,47
3686,220,2203,48,0,48
1474,441,577,41,0,41
1579,371,706,41,0,41
2999,320,870,45,0,45
1831,146,302,43,0,43
1133,491,2584,41,0,41
938,38,1812,41,0,41
2045,449,186,42,0,42
2378,515,673,43,0,43
4348,350,2425,50,0,50
3076,490,1200,45,0,45
3513,523,1456,46,0,46
4444,175,2566,51,0,51
3923,-30,261,49,0,49
1596,124,642,42,0,42
2398,178,764,44,0,44
4293,41,2168,51,0,51
3971,441,1915,48,0,48
1715,148,357,43,0,43
3370,-86,530,48,0,48
2927,159,2261,46,0,46
3620,274,2565,48,0,48
4152,497,2675,50,0,50
2203,324,2151,43,0,43
1939,508,26,42,0,42
1040,-81,753,42,0,42
4202,489,2553,50,0,50
2516,113,1346,44,0,44
3481,437,2031,47,0,47
2731,53,2100,45,0,45
2155,-30,1678,44,0,44
4293,588,1985,49,0,49
803,38,2653,43,0,43
1841,340,2625,43,0,43
1217,282,2474,42,0,42
2975,441,1479,44,0,44
1441,516,2748,42,0,42
1702,581,959,40,0,40
3144,511,1657,45,0,45
4596,384,933,51,0,51
3456,580,1208,46,0,46
2766,413,938,44,0,44
3030,114,2517,47,0,47
3972,282,933,48,0,48
1736,220,2289,43,0,43
746,-33,1189,41,0,41
4491,445,2570,51,0,51
2509,-24,1503,44,0,44
1432,-46,1158,42,0,42
4427,463,1009,50,0,50
2856,328,1192,44,0,44
2504,75,774,44,0,44
1875,450,176,42,0,42
2046,19,1161,43,0,43
3050,549,2028,45,0,45
4309,182,2028,50,0,50
4496,584,1741,50,0,50
3808,236,408,48,0,48
3815,-98,873,49,0,49
1806,571,601,41,0,41
2198,453,2560,43,0,43
4121,215,880,49,0,49
2641,19,1741,45,0,45
2039,381,1664,42,0,42
1248,343,1310,40,0,40
1513,-2,1107,42,0,42
1553,208,573,42,0,42
739,465,255,40,0,40
4010,58,894,49,0,49
1499,596,249,41,0,41
2913,594,1394,44,0,44
3906,335,1413,48,0,48
3203,237,317,46,0,46
1629,303,1309,41,0,41
3680,62,2027,48,0,48
2091,495,1930,42,0,42
2334,-21,2332,45,0,45
4087,44,2537,50,0,50
2106,473,658,42,0,42
3465,585,1422,46,0,46
3975,549,2425,49,0,49
3918,19,1834,49,0,49
801,255,981,40,0,40
3206,362,2642,47,0,47
2806,590,351,44,0,44
4479,596,2698,51,0,51
1076,281,1996,41,0,41
3175,306,1272,45,0,45
1946,553,1295,41,0,41
1755,-3,1342,43,0,43
4494,464,1504,50,0,50
2645,109,1998,45,0,45
2348,-69,775,44,0,44
3935,277,511,49,0,49
3519,146,777,47,0,47
1963,506,992,41,0,41
1421,470,2129,41,0,41
3513,101,2083,48,0,48
623,265,721,40,0,40
4160,425,1380,49,0,49
1630,126,808,42,0,42
1608,300,2287,42,0,42
643,543,66,40,0,40
2200,290,1377,43,0,43
2479,573,527,43,0,43
2808,-63,2719,47,0,47
3728,566,1934,47,0,47
949,562,1534,39,0,39
3927,339,1637,48,0,48
4154,355,781,49,0,49
4189,272,996,49,0,49
4273,124,1813,50,0,50
2884,523,1739,44,0,44
2720,599,996,43,0,43
4458,467,577,50,0,50
620,434,2331,41,0,41
2443,199,1885,44,0,44
2945,570,16,45,0,45
3776,-20,719,49,0,49
3236,48,954,46,0,46
1274,491,78,41,0,41
2676,177,479,45,0,45
2222,-98,752,44,0,44
3120,183,2320,46,0,46
1594,393,1679,41,0,41
3871,22,2611,50,0,50
1389,223,971,41,0,41
896,504,1294,39,0,39
3053,56,1606,46,0,46
3579,282,1795,47,0,47
2201,-94,2318,45,0,45
2322,588,1112,42,0,42
4396,402,2551,51,0,51
833,-42,2354,43,0,43
4023,63,648,49,0,49
3202,161,1156,46,0,46
3694,438,1429,47,0,47
4566,254,1177,51,0,51
2211,-13,320,44,0,44
2272,386,1304,42,0,42
2465,369,1892,43,0,43
2084,159,842,43,0,43
4004,41,1544,49,0,49
2284,449,2172,43,1000,1043
2333,269,1744,43,0,43
1477,420,2274,41,0,41
3558,475,2484,47,0,47
4183,433,2745,50,0,50
916,486,778,40,0,40
4450,19,1568,51,0,51
4311,411,23,50,0,50
4257,347,1336,49,0,49
3984,285,1483,48,0,48
739,493,1041,39,0,39
4206,156,1735,50,0,50
1554,215,1549,41,0,41
3836,255,788,48,0,48
1398,546,267,41,0,41
3651,393,2704,48,0,48
703,-25,598,42,0,42
1854,-94,1131,43,0,43
2273,31,1603,44,0,44
4328,103,533,50,0,50
2164,538,2601,43,0,43
4008,423,858,48,0,48
2161,-16,2667,45,0,45
3018,210,2220,46,0,46
1331,350,613,41,0,41
1762,161,1335,42,0,42
4105,497,1652,48,0,48
3136,268,2748,47,0,47
3291,154,427,47,0,47
4410,372,2103,50,0,50
2869,92,167,46,0,46
2362,247,243,44,0,44
892,322,433,41,0,41
1047,288,486,41,0,41
2283,114,1302,43,0,43
1752,-17,634,43,0,43
3017,228,1580,45,0,45
3501,54,266,48,0,48
4507,71,1885,51,0,51
1309,565,2258,40,0,40
925,160,2206,42,0,42
2950,300,959,45,0,45
2790,367,626,44,120,164
2468,-8,2127,45,0,45
3282,401,2389,46,0,46
4519,564,2263,50,1000,1050
1338,115,2441,43,0,43
3805,117,2148,49,0,49
2425,115,1638,44,0,44
1701,599,1586,40,0,40
1025,-99,1775,42,0,42
2007,492,410,42,0,42
787,96,2528,42,0,42
3313,192,207,47,0,47
3700,46,552,48,0,48
708,529,560,39,0,39
2509,-82,1582,45,0,45
4398,369,1814,50,0,50
2116,39,1114,43,0,43
939,129,1203,41,0,41
4095,450,426,49,0,49
806,-57,1620,42,0,42
1939,0,234,44,0,44
1268,-51,737,42,0,42
2307,543,2173,43,0,43
1677,59,1900,42,0,42
3501,282,1946,47,120,167
2685,425,2232,44,0,44
2113,392,1872,42,0,42
1420,361,2109,41,0,41
2455,174,2052,44,0,44
4046,202,2745,50,0,50
1141,167,475,41,0,41
3511,301,1506,47,0,47
3396,92,1445,47,0,47
3170,-71,314,47,0,47
623,262,1743,40,0,40
2824,391,1473,44,0,44
1897,176,433,43,0,43
4341,151,1852,50,0,50
2823,179,2490,46,0,46
1673,293,2455,42,0,42
1335,375,1757,41,0,41
4340,205,1672,50,0,50
2502,400,1644,43,0,43
4116,-32,1417,50,0,50
1397,173,0,43,0,43
1818,288,1420,42,0,42
681,342,1163,40,0,40
2561,460,1918,43,0,43
3740,322,1958,48,0,48
3502,267,79,48,0,48
1202,86,1409,41,0,41
4207,313,2389,50,0,50
952,370,1361,40,0,40
2003,-65,1794,44,0,44
4073,42,184,50,0,50
1140,564,1862,40,0,40
2192,378,1649,42,0,42
4237,588,1419,49,0,49
4100,184,1507,49,0,49
1967,-83,693,44,0,44
2653,586,678,43,0,43
790,393,334,40,0,40
3011,218,2665,46,0,46
2529,310,570,44,0,44
3240,508,396,46,0,46
1592,304,2545,42,0,42
2155,9,1322,43,0,43
1424,-95,393,43,0,43
3254,373,2099,46,0,46
2003,234,2062,43,0,43
2067,426,790,42,0,42
3474,365,286,47,0,47
1694,72,2729,44,1000,1044
1869,436,2505,42,0,42
2871,329,207,45,0,45
3900,489,2331,48,0,48
1264,192,782,41,0,41
2377,349,1423,43,0,43
3311,257,80,47,0,47
1423,369,1003,41,0,41
668,533,724,39,0,39
854,388,1930,40,0,40
1098,-96,2027,42,0,42
2824,-86,226,46,0,46
3046,182,772,46,0,46
2647,430,399,44,0,44
3965,439,2521,49,0,49
4483,205,518,51,0,51
1819,524,1722,41,0,41
1688,388,1684,41,0,41
1432,151,248,42,0,42
1981,502,1949,42,0,42
739,147,1038,41,0,41
1957,470,698,42,0,42
2121,198,1993,43,0,43
1350,104,886,42,0,42
1011,165,91,42,0,42
2953,599,2589,45,0,45
4049,415,1049,48,0,48
4110,340,2628,50,0,50
1909,226,1177,42,0,42
4152,333,960,49,0,49
718,518,1838,39,0,39
3791,0,1618,48,0,48
2617,-9,2011,45,0,45
996,305,2648,42,0,42
4059,268,2014,49,0,49
2588,-7,919,45,0,45
4134,-24,962,50,0,50
4227,480,19,50,0,50
902,589,2111,40,0,40
3037,538,1945,45,0,45
2773,487,1931,44,0,44
3199,180,95,47,0,47
2949,386,1876,45,0,45
2465,-68,1358,44,0,44
1118,189,616,41,0,41
3139,8,1962,47,0,47
4113,518,1427,48,0,48
2755,416,484,44,0,44
2596,392,2548,45,0,45
1263,449,2471,41,0,41
1935,291,2420,43,0,43
2756,486,1576,44,0,44
3252,572,2363,46,0,46
3634,-13,2749,49,0,49
4525,-49,2429,52,0,52
2546,225,2729,45,0,45
1059,271,94,42,0,42
3924,74,2176,49,0,49
3749,-74,1749,49,0,49
2370,48,2573,45,0,45
1673,326,2563,43,0,43
4517,288,874,50,0,50
980,144,1306,41,0,41
600,202,2513,42,0,42
1732,301,1957,42,0,42
4315,248,77,50,0,50
2935,557,784,44,0,44
3990,321,664,49,0,49
1164,328,2748,42,0,42
1910,-21,392,43,0,43
1145,326,1253,40,0,40
3444,597,2558,47,0,47
4523,-5,1755,51,0,51
1611,428,1551,41,0,41
3806,453,1937,48,0,48
2900,11,259,46,0,46
1493,370,2386,42,0,42
4514,232,747,51,0,51
1517,599,2176,41,0,41
3093,179,1802,46,0,46
1012,310,1244,40,0,40
3856,190,1630,48,0,48
803,-32,1989,42,0,42
2920,202,797,45,120,165
3976,575,266,48,0,48
3904,-85,2597,50,0,50
1285,242,663,41,0,41
1866,6,2281,44,0,44
3215,12,2734,48,0,48
2517,235,1708,44,0,44
1296,-31,2045,42,0,42
2800,229,2288,45,0,45
4286,255,1127,50,0,50
1533,65,2221,43,0,43
4060,201,85,50,0,50
2839,551,1149,44,0,44
1729,38,1245,42,0,42
3980,431,2349,49,0,49
1347,-4,334,43,0,43
3150,71,1145,46,0,46
3976,93,1459,49,0,49
4132,575,412,49,0,49
2225,430,977,42,0,42
2422,14,1051,44,0,44
640,-87,76,43,0,43
2008,204,961,42,0,42
1884,522,2467,42,0,42
1551,178,465,42,0,42
2300,96,1169,43,0,43
2566,174,1832,44,0,44
2257,357,2747,44,0,44
1080,432,1278,40,0,40
3420,116,1867,47,0,47
3532,-68,2747,49,0,49
2346,383,199,43,0,43
2470,188,286,44,0,44
1443,-45,1706,42,0,42
700,37,1546,41,0,41
3256,395,290,46,0,46
1439,44,645,42,0,42
1893,407,367,42,0,42
2618,299,522,44,0,44
2708,485,1366,43,0,43
2918,181,2672,46,0,46
1628,205,144,43,0,43
4004,450,1419,48,0,48
2196,286,1631,43,0,43
607,594,194,40,0,40
4176,115,1254,50,0,50
1484,499,1316,40,0,40
4025,135,502,49,0,49
3051,417,460,45,0,45
3799,17,417,49,0,49
2275,512,2336,43,0,43
3700,260,1066,47,0,47
680,197,628,41,0,41
1151,234,976,41,0,41
3580,-49,510,48,0,48
4476,216,610,51,0,51
1427,264,1450,41,0,41
2046,398,415,42,0,42
2778,463,135,45,0,45
3678,179,751,48,0,48
785,533,1737,39,0,39
4582,116,373,51,0,51
603,596,2359,40,0,40
1573,-97,939,43,0,43
2883,243,1316,45,0,45
1369,219,1180,41,0,41
2257,-33,594,44,0,44
4588,86,200,52,0,52
1126,290,892,40,0,40
1111,387,360,41,0,41
2534,-98,947,45,0,45
2845,283,2407,45,0,45
4537,302,475,51,0,51
1476,432,1475,40,0,40
656,38,1446,41,0,41
4078,452,328,49,0,49
791,273,2720,42,0,42
3988,153,2513,50,0,50
2762,311,1081,44,0,44
3031,-94,818,46,0,46
1759,503,2100,41,0,41
1885,249,1387,42,0,42
2257,30,1174,44,0,44
2925,351,9,46,0,46
1262,57,1695,42,0,42
3227,140,1350,46,0,46
3013,187,2040,46,0,46
3696,591,1207,47,0,47
1032,98,338,42,0,42
3962,149,633,49,0,49
2130,85,2714,45,0,45
2805,464,233,45,0,45
3033,477,216,45,0,45
3017,49,2356,46,0,46
2830,29,2023,46,0,46
1121,500,869,40,0,40
1993,368,2140,42,0,42
3383,137,628,47,0,47
3018,-89,1868,46,0,46
4282,106,30,51,0,51
1032,325,778,40,0,40
